Movie,trunc,Release Date,Distributor,Genre
Young Adult,Young Adult,"Dec 9, 2011",Paramount Pictures,Comedy
Puss in Boots,Puss in Boots,"Oct 28, 2011",Paramount Pictures,Adventure
Bully,Bully,"Mar 30, 2012",Weinstein Co.,Documentary
The Impossible,The Impossible,"Dec 21, 2012",Lionsgate,Drama
Nitro Circus: The Movie 3D,Nitro Circus: The Mo,"Aug 8, 2012",ARC Entertainment,Reality
Atlas Shrugged: Part II,Atlas Shrugged: Part,"Oct 12, 2012",Atlas Distribution,Drama
Last Ounce of Courage,Last Ounce of Courag,"Sep 14, 2012",Rocky Mountain Pi…,Drama
Robot and Frank,Robot and Frank,"Aug 17, 2012",Samuel Goldwyn Films,Drama
Hyde Park on Hudson,Hyde Park on Hudson,"Dec 7, 2012",Focus Features,Drama
Raiders of the Lost Ark,Raiders of the Lost ,"Jun 12, 1981",Paramount Pictures,Adventure
Celeste and Jesse Forever,Celeste and Jesse Fo,"Aug 3, 2012",Sony Pictures Cla…,Romantic Comedy
Searching for Sugar Man,Searching for Sugar ,"Jul 27, 2012",Sony Pictures Cla…,Documentary
Jab Tak Hai Jaan,Jab Tak Hai Jaan,"Nov 13, 2012",Yash Raj Films,Drama
Happy Feet Two,Happy Feet Two,"Nov 18, 2011",Warner Bros.,Musical
Albert Nobbs,Albert Nobbs,"Dec 21, 2011",Roadside Attractions,Drama
Barfi,Barfi,"Sep 14, 2012",UTV Communications,Romantic Comedy
The Met: Live in HD - Aida,The Met: Live in HD ,"Dec 15, 2012",NCM Fathom,Concert/Perfor…
Talaash,Talaash,"Nov 30, 2012",Reliance Big Pict…,Drama
Samsara,Samsara,"Aug 24, 2012",Oscilloscope Pict…,Documentary
Girl in Progress,Girl in Progress,"May 11, 2012",Lionsgate,Drama
Jiro Dreams of Sushi,Jiro Dreams of Sushi,"Mar 9, 2012",Magnolia Pictures,Documentary
Ruby Sparks,Ruby Sparks,"Jul 25, 2012",Fox Searchlight,Romantic Comedy
Dabangg 2,Dabangg 2,"Dec 21, 2012",Eros Entertainment,Comedy
Omerta,Omerta,"Jul 11, 2012",,Thriller/Suspense
Jack and Jill,Jack and Jill,"Nov 11, 2011",Sony Pictures,Comedy
The Queen of Versailles,The Queen of Versail,"Jul 20, 2012",Magnolia Pictures,Documentary
Ek Tha Tiger,Ek Tha Tiger,"Aug 15, 2012",Yash Raj Films,Thriller/Suspense
Under the Sea 3D,Under the Sea 3D,"Feb 13, 2009",Warner Bros.,Documentary
Sleepwalk With Me,Sleepwalk With Me,"Aug 24, 2012",IFC Films,Drama
Carnage,Carnage,"Dec 16, 2011",Sony Pictures Cla…,Black Comedy
Space Station,Space Station,"Apr 19, 2002",IMAX Films,Documentary
Shame,Shame,"Dec 2, 2011",Fox Searchlight,Drama
Footnote,Footnote,"Mar 9, 2012",Sony Pictures Cla…,Drama
Agneepath,Agneepath,"Jan 6, 2012",Eros Entertainment,Action
English Vinglish,English Vinglish,"Sep 28, 2012",Eros Entertainment,Drama
Crooked Arrows,Crooked Arrows,"May 18, 2012",Branded Entertain…,Drama
Monsieur Lazhar,Monsieur Lazhar,"Oct 28, 2011",Music Box Films,Drama
Hysteria,Hysteria,"May 18, 2012",Sony Pictures Cla…,Romantic Comedy
We Need to Talk About Kevin,We Need to Talk Abou,"Jan 13, 2012",Oscilloscope Pict…,Drama
2012 Oscar Shorts,2012 Oscar Shorts,"Feb 10, 2012",Shorts International,Multiple Genres
Sea Rex 3D,Sea Rex 3D,"May 28, 2010",3D Entertainment,Documentary
Your Sister's Sister,Your Sister's Sister,"Jun 15, 2012",IFC Films,Drama
Housefull 2,Housefull 2,"Apr 6, 2012",Eros Entertainment,Comedy
Marley,Marley,"Apr 20, 2012",Magnolia Pictures,Documentary
Kid With A Bike,Kid With A Bike,"Mar 16, 2012",IFC Films,Drama
A Late Quartet,A Late Quartet,"Nov 2, 2012",Entertainment One,Drama
"Farewell, My Queen","Farewell, My Queen","Jul 13, 2012",Cohen Media Group,Drama
Air Racers 3D,Air Racers 3D,"Apr 5, 2012",3D Entertainment,Documentary
Woman Thou Art Loosed On th…,Woman Thou Art Loose,"Apr 13, 2012",Codeblack Enterta…,Drama
Killer Joe,Killer Joe,"Jul 27, 2012",LD Distribution,Black Comedy
Bol Bachchan,Bol Bachchan,"Jul 6, 2012",Fox International,Action
"For a Good Time, Call","For a Good Time, Cal","Aug 31, 2012",Focus Features,Comedy
Tower Heist,Tower Heist,"Nov 4, 2011",Universal,Comedy
Take This Waltz,Take This Waltz,"Jun 29, 2012",Magnolia Pictures,Drama
Headhunters,Headhunters,"Apr 27, 2012",Magnolia Pictures,Thriller/Suspense
The Other Son,The Other Son,"Oct 26, 2012",Cohen Media Group,Drama
Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,"Feb 10, 2012",UTV Communications,Romantic Comedy
The Deep Blue Sea,The Deep Blue Sea,"Apr 13, 2012",Music Box Films,Drama
The Oogieloves in the BIG B…,The Oogieloves in th,"Aug 29, 2012",Kenn Viselman Pre…,Adventure
Cocktail,Cocktail,"Jul 13, 2012",Eros Entertainment,Romantic Comedy
Damsels in Distress,Damsels in Distress,"Apr 6, 2012",Sony Pictures Cla…,Black Comedy
Real Steel,Real Steel,"Oct 7, 2011",Walt Disney,Action
Rampart,Rampart,"Feb 10, 2012",Alchemy,Drama
Diana Vreeland: The Eye Has…,Diana Vreeland: The ,"Sep 21, 2012",Samuel Goldwyn Films,Documentary
First Position,First Position,"May 4, 2012",IFC Films,Documentary
Masquerade,Masquerade,"Sep 21, 2012",CJ Entertainment,Drama
The Imposter,The Imposter,"Jul 13, 2012",Indomina Releasing,Documentary
Rust & Bone,Rust & Bone,"Nov 23, 2012",Sony Pictures Cla…,Drama
Immortals,Immortals,"Nov 11, 2011",Relativity,Action
Darling Companion,Darling Companion,"Apr 20, 2012",Sony Pictures Cla…,Comedy
Thin Ice,Thin Ice,"Feb 17, 2012",ATO Pictures,Black Comedy
Rowdy Rathore,Rowdy Rathore,"Jun 1, 2012",UTV Communications,Comedy
Bill W.,Bill W.,"May 18, 2012",Page 124 Productions,Documentary
Coriolanus,Coriolanus,"Jan 20, 2012",Weinstein Co.,Drama
Cosmopolis,Cosmopolis,"Aug 17, 2012",Entertainment One,Thriller/Suspense
Unconditional,Unconditional,"Sep 21, 2012",Veracity Moving P…,Drama
Deep Sea 3-D,Deep Sea 3-D,"Mar 3, 2006",Warner Bros.,Documentary
Son of Sardaar,Son of Sardaar,"Nov 13, 2012",Eros Entertainment,Action
Agent Vinod,Agent Vinod,"Mar 23, 2012",Eros Entertainment,Thriller/Suspense
Pariah,Pariah,"Dec 28, 2011",Focus Features,Drama
The Paperboy,The Paperboy,"Oct 5, 2012",Alchemy,Thriller/Suspense
Teri Meri Kahaani,Teri Meri Kahaani,"Jun 22, 2012",Eros Entertainment,Romantic Comedy
A Royal Affair,A Royal Affair,"Nov 9, 2012",Magnolia Pictures,Drama
J. Edgar,J. Edgar,"Nov 9, 2011",Warner Bros.,Drama
Moneyball,Moneyball,"Sep 23, 2011",Sony Pictures,Drama
Arthur Christmas,Arthur Christmas,"Nov 23, 2011",Sony Pictures,Adventure
2 Days in New York,2 Days in New York,"Aug 10, 2012",Magnolia Pictures,Romantic Comedy
Chasing Ice,Chasing Ice,"Nov 16, 2012",National Geograph…,Documentary
Midnight's Children,Midnight's Children,"Nov 2, 2012",Mongrel Media,Drama
Heroine,Heroine,"Sep 21, 2012",UTV Communications,Drama
Blue Like Jazz,Blue Like Jazz,"Apr 13, 2012",Roadside Attractions,Comedy
W.E.,W.E.,"Feb 3, 2012",Weinstein Co.,Drama
Undefeated,Undefeated,"Feb 17, 2012",Weinstein Co.,Documentary
Holy Motors,Holy Motors,"Oct 17, 2012",Indomina Releasing,Drama
The Polar Express,The Polar Express,"Nov 10, 2004",Warner Bros.,Adventure
"Peace, Love and Misundersta…","Peace, Love and Misu","Jun 8, 2012",IFC Films,Comedy
Being Flynn,Being Flynn,"Mar 2, 2012",Focus Features,Drama
The Thieves,The Thieves,"Oct 12, 2012",Well Go USA,Action
Where Do We Go Now,Where Do We Go Now,"May 11, 2012",Sony Pictures Cla…,Drama
Melancholia,Melancholia,"Nov 11, 2011",Magnolia Pictures,Thriller/Suspense
Shut Up and Play the Hits,Shut Up and Play the,"Jul 18, 2012",Oscilloscope Pict…,Documentary
Don 2,Don 2,"Dec 22, 2011",Reliance Big Pict…,Action
Ai Weiwei: Never Sorry,Ai Weiwei: Never Sor,"Jul 27, 2012",IFC Films,Documentary
We Have A Pope,We Have A Pope,"Apr 6, 2012",IFC Films,Comedy
Courageous,Courageous,"Sep 30, 2011",Sony Pictures,Drama
In Time,In Time,"Oct 28, 2011",20th Century Fox,Thriller/Suspense
The Flat,The Flat,"Oct 19, 2012",IFC Films,Documentary
Bachelorette,Bachelorette,"Sep 7, 2012",Weinstein Co.,Comedy
Midnight in Paris,Midnight in Paris,"May 20, 2011",Sony Pictures Cla…,Romantic Comedy
Ferrari Ki Sawaari,Ferrari Ki Sawaari,"Jun 15, 2012",Eros Entertainment,Comedy
Not Fade Away,Not Fade Away,"Dec 21, 2012",Paramount Vantage,Drama
Burn,Burn,"Jul 20, 2012","Callbox, LLC",Documentary
Seeking Justice,Seeking Justice,"Mar 16, 2012",Anchor Bay Entert…,Action
Sound of My Voice,Sound of My Voice,"Apr 27, 2012",Fox Searchlight,Thriller/Suspense
The Well-Digger's Daughter,The Well-Digger's Da,"Jun 20, 2012",Kino Lorber,Drama
Khiladi 786,Khiladi 786,"Dec 7, 2012",Eros Entertainment,Comedy
Detropia,Detropia,"Sep 7, 2012",Loki Films,Documentary
Smashed,Smashed,"Oct 12, 2012",Sony Pictures Cla…,Drama
Bully,Bully,"Jul 13, 2001",Lionsgate,Drama
Piranha 3DD,Piranha 3DD,"Jun 1, 2012",Weinstein Co.,Horror
The Oranges,The Oranges,"Oct 5, 2012",ATO Pictures,Comedy
Branded,Branded,"Sep 7, 2012",Roadside Attractions,Thriller/Suspense
A Werewolf Boy,A Werewolf Boy,"Nov 30, 2012",CJ Entertainment,Drama
Red Hook Summer,Red Hook Summer,"Aug 10, 2012",Variance/40 Acres…,Drama
Student of the Year,Student of the Year,"Oct 19, 2012",Eros Entertainment,Romantic Comedy
Compliance,Compliance,"Aug 17, 2012",Magnolia Pictures,Drama
Liberal Arts,Liberal Arts,"Sep 14, 2012",IFC Films,Comedy
The Salt of Life,The Salt of Life,"Mar 2, 2012",Zeitgeist,Comedy
The Flowers of War,The Flowers of War,"Dec 21, 2011",Wrekin Hill Enter…,Drama
Amour,Amour,"Dec 19, 2012",Sony Pictures Cla…,Drama
Whores’ Glory,Whores’ Glory,"Apr 27, 2012",Kino Lorber,Documentary
Stolen,Stolen,"Sep 14, 2012",Alchemy,Action
Something From Nothing: The…,Something From Nothi,"Jun 15, 2012",Indomina Releasing,Documentary
A Cat in Paris,A Cat in Paris,"Feb 24, 2012",GKIDS,Adventure
The Central Park Five,The Central Park Fiv,"Nov 23, 2012",IFC Films,Documentary
Dolphin Tale,Dolphin Tale,"Sep 23, 2011",Warner Bros.,Drama
The Way,The Way,"Oct 7, 2011",Producers Distrib…,Drama
Boy,Boy,"Mar 2, 2012",Paladin,Drama
In The Land of Blood and Honey,In The Land of Blood,"Dec 23, 2011",FilmDistrict,Drama
Chicken with Plums,Chicken with Plums,"Aug 17, 2012",Sony Pictures Cla…,Drama
Le Havre,Le Havre,"Oct 21, 2011",Janus Films,Drama
Lola Versus,Lola Versus,"Jun 8, 2012",Fox Searchlight,Comedy
Keep the Lights On,Keep the Lights On,"Sep 7, 2012",Music Box Films,Drama
Gerhard Richter Painting,Gerhard Richter Pain,"Mar 14, 2012",Kino Lorber,Documentary
Stories We Tell,Stories We Tell,"Oct 12, 2012",,Documentary
Trishna,Trishna,"Jul 13, 2012",IFC Films,Drama
Middle of Nowhere,Middle of Nowhere,"Oct 12, 2012",AFFRM,Drama
My Uncle Rafael,My Uncle Rafael,"Sep 21, 2012",Slater Brothers E…,Comedy
Elena,Elena,"May 16, 2012",Zeitgeist,Thriller/Suspense
Drive,Drive,"Sep 16, 2011",FilmDistrict,Action
Neil Young Journeys,Neil Young Journeys,"Jun 29, 2012",Sony Pictures Cla…,Concert/Perfor…
Thaandavam,Thaandavam,"Sep 28, 2012",UTV Communications,Action
Back to 1942,Back to 1942,"Nov 30, 2012",China Lion Film D…,Drama
Tai Chi Zero,Tai Chi Zero,"Oct 19, 2012",Variance Films,Action
The Help,The Help,"Aug 10, 2011",Walt Disney,Drama
Little White Lies,Little White Lies,"Aug 24, 2012",MPI Media Group,Comedy
Touchback,Touchback,"Apr 13, 2012",Anchor Bay Entert…,Drama
10 Years,10 Years,"Sep 14, 2012",Anchor Bay Entert…,Drama
Vettai,Vettai,"Jan 13, 2012",UTV Communications,Action
Tim and Eric's Billion Doll…,Tim and Eric's Billi,"Mar 2, 2012",Magnet Pictures,Comedy
